   Probe             0             1             2             3             4             5             6             7             8
  3.91823e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.92941e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.94061e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.95181e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.96303e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.97425e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.98549e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.99675e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.00804e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.01932e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.03063e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.04196e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.05328e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.06463e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
    4.076e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.08737e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.09876e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.11016e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.12157e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.13299e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.14442e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  4.15586e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
